obsid,uid,gp_id,designation,obsdate,lmjd,mjd,planid,spid,fiberid,ra_obs,dec_obs,snru,snrg,snrr,snri,snrz,class,subclass,z,z_err,ps_id,mag_ps_g,mag_ps_r,mag_ps_i,mag_ps_z,mag_ps_y,gaia_source_id,gaia_g_mean_mag,fibertype,offsets,offsets_v,ra,dec,fibermask,with_norm_flux,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_gedr3,ra_error,dec_gedr3,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr,angDist,rv_opt,rv_err,rv_best,ccfmax,success,imod,status
256707004,G17333700921940,375790671824894976,J004959.85+430253.4,2014-10-26,56957,56956,M31011N44M1,7,4,12.499387,43.048191,0.0,1.6200000047683716,3.609999895095825,4.0,1.6299999952316284,QSO,Non,3.2521700859069824,0.0007550700102001429,159650124993778476,19.294300079345703,18.993999481201172,18.89080047607422,18.922199249267578,18.782899856567383,375790671824894976,19.15138053894043,Obj,0,0.0,12.499387,43.048191,128,0,12.49938754303,43.04817979147,0.003640600014477968,0.003561000106856227,40.900001525878906,375790671824894976,12.49938603053,0.2148,43.04817983626,0.1823,0.0576,0.2713,0.2123,0.249,-0.249,0.219,0.01,0.22,353,1.4591,405.68,0.656,1.199,31,,,20,1.055,False,411.523,1.59157,19.15138,213.088,7.27815,19.517143,262.455,18.700256,1.156,0.816887,,,0,,,159650124993778476,1237659935905153859,,,0.005022,0.037189,0.031443,19.15138,0.005022,411.523,-0.045,3.5954,3.6067,0.0219,0.040376,-388.4465866088867,nan,-380.0,0.0876650471993757,True,64,0
279501151,G17324282645182,368754832494871808,J004405.09+390243.4,2014-12-12,57004,57003,M31011N40M1,1,151,11.021212,39.04539,3.380000114440918,13.170000076293945,17.3700008392334,18.049999237060547,11.279999732971191,STAR,F0,-0.00011372000153642148,1.0189999557042029e-05,154850110211945122,17.4685001373291,17.20669937133789,17.13249969482422,17.148500442504883,17.157400131225586,368754832494871808,17.200651168823242,Obj,0,0.0,11.021212,39.04539,0,0,11.02121112288,39.04538731964,0.0013491000281646848,0.0009408000041730702,89.66000366210938,368754832494871808,11.02121001751,0.0767,39.04538598104,0.0522,0.1852,0.0899,2.0593,0.358,-0.193,0.082,-0.301,0.057,303,-2.0488,260.28,0.0,0.0,31,,,18,0.916,False,2481.34,1.9658,17.200651,1397.91,9.67351,17.474846,1500.7,16.807165,1.168,0.667681,,,0,,,154850110211945122,1237673075281690741,,646009544,0.002886,0.008015,0.009337,17.200651,0.002886,2481.34,-0.022,1.3491,0.9408,0.0043,0.009956,-41.40789794921875,nan,-40.0,0.5542882280471051,True,510,0
279503033,L17324724168285,279503033,J004013.47+400524.8,2014-12-12,57004,57003,M31011N40M1,3,33,10.056125,40.090248,0.009999999776482582,0.9800000190734863,6.21999979019165,22.6299991607666,26.3799991607666,STAR,gM3,-0.00131720001809299,2.345000029890798e-05,156100100558268950,-999.0,-999.0,19.258499145507812,20.44179916381836,-999.0,369102209450915072,18.38421630859375,Obj,0,0.0,10.056125,40.090248,0,0,10.05617249667,40.09024817672,0.0024415000807493925,0.0021476000547409058,76.91000366210938,369102209450915072,10.05617114464,0.1209,40.09024759761,0.1032,0.3949,0.1527,2.5859,0.267,-0.233,0.149,-0.13,0.133,345,-0.1606,350.81,0.0,0.0,31,,,20,0.993,False,834.181,5.51496,18.384216,182.09,10.47,19.68783,957.962,17.294525,1.367,2.393305,,,0,,,156100100562128937,1237659935366777014,,651009206,0.007689,0.062491,0.021583,18.384216,0.007689,834.181,-0.024,2.4273,2.1637,0.0566,0.130813,-273.99328994750977,nan,-270.0,0.12197062608562778,True,592,0
279503148,L17324370356355,403148,J004202.86+411434.5,2014-12-12,57004,57003,M31011N40M1,3,148,10.511917,41.242944,1.2999999523162842,20.690000534057617,32.86000061035156,64.25,58.38999938964844,STAR,K7,-0.00122411351185292,0.00010854179708985612,157490105122961962,-999.0,-999.0,20.154199600219727,-999.0,-999.0,381263250433640832,18.050607681274414,Obj,0,0.0,10.511917,41.242944,0,1,10.5118240949,41.24292445306,0.00245820009149611,0.0019419000018388033,103.9000015258789,381263250433640832,10.51182489887,0.1355,41.24292436954,0.1063,-0.0261,0.1587,-0.1647,0.137,0.136,0.147,-0.019,0.12,307,2.163,372.17,0.409,1.692,95,1.5921,0.033,19,1.088,False,1135.85,2.15196,18.049067,785.34,17.359,18.100899,658.735,17.701118,1.271,0.39978,,,0,,,157490105118312154,,,657010270,0.003438,0.024161,0.047947,18.050607,0.00344,1134.24,0.098,2.4314,1.9754,-0.1103,0.261146,-361.0787239074707,nan,-370.0,0.32795187531381914,True,622,0
279503157,L17323940587648,279503157,J003943.84+405106.1,2014-12-12,57004,57003,M31011N40M1,3,157,9.9326667,40.851722,2.130000114440918,9.930000305175781,8.5600004196167,10.960000038146973,9.40999984741211,STAR,A0,-0.0012473500100895762,3.744000059668906e-05,157020099327002642,19.13759994506836,19.247100830078125,19.41029930114746,19.579099655151367,19.613100051879883,381147462412997888,19.120328903198242,Obj,0,0.0,9.9326667,40.851722,128,0,9.93268893599,40.85166260332,0.003475799923762679,0.0030475000385195017,54.849998474121094,381147462412997888,9.93268882009,0.1741,40.85166240565,0.1633,0.0507,0.2376,0.2133,0.049,-0.02,0.207,-0.044,0.196,342,-0.2902,342.55,0.0,0.0,31,,,20,0.988,False,423.462,1.00169,19.120329,282.723,5.39853,19.21014,176.786,19.129274,1.085,0.080866,,,0,,,157020099327002642,,,,0.003767,0.020919,0.044703,19.120329,0.003767,423.462,-0.072,3.34,3.1958,0.1232,0.222236,-396.1640930175781,nan,-400.0,0.1223659137801145,True,3,0
279503173,L17323924159574,279503173,J003955.93+404000.4,2014-12-12,57004,57003,M31011N40M1,3,173,9.9830418,40.666805,6.190000057220459,21.469999313354492,16.700000762939453,23.489999771118164,15.729999542236328,STAR,F0,-0.0014466600259765983,4.723999882116914e-05,156800099825240988,-999.0,-999.0,-999.0,-999.0,-999.0,381132855227054848,18.24626350402832,Obj,0,0.0,9.9830418,40.666805,0,0,9.98297528541,40.66677378338,0.002494500018656254,0.0019117000047117472,73.77999877929688,381132855227054848,9.98297489718,0.1468,40.66677284347,0.1135,-0.4236,0.1706,-2.4833,0.222,-0.066,0.149,-0.211,0.119,270,1.0262,301.09,0.341,0.8991,31,,,17,1.044,False,947.199,2.01558,18.246264,729.778,11.4697,18.180565,409.649,18.216867,1.203,-0.036303,,,0,,,156800099830210763,,,654009232,0.003596,0.017291,0.055735,18.246264,0.003596,947.199,0.05,2.454,1.9634,0.1429,0.213583,-574.5777168273926,nan,-570.0,0.0743561322449744,True,548,0
279503197,L17323924736829,279503197,J004020.00+403125.2,2014-12-12,57004,57003,M31011N40M1,3,197,10.083334,40.523694,1.0199999809265137,11.84000015258789,12.270000457763672,21.06999969482422,14.140000343322754,STAR,F8,-0.0016553399618715048,4.569999873638153e-05,156620100833059007,21.176700592041016,20.42690086364746,19.98979949951172,19.816099166870117,19.816099166870117,381126674772882048,20.408924102783203,Obj,0,0.0,10.083334,40.523694,0,0,10.08327692825,40.52366371604,0.011630900204181671,0.010117899626493454,93.4800033569336,381126674772882048,10.08327507949,0.6574,40.52366412203,0.5047,-0.0931,0.8254,-0.1128,0.329,-0.316,0.711,0.091,0.618,240,0.7771,267.26,1.665,1.122,95,1.3801,0.1696,16,1.035,False,129.675,1.56088,20.405228,73.8922,6.299,20.667046,83.1785,19.947868,1.211,0.719177,,,0,,,156620100833059007,,,,0.013356,0.092596,0.08226,20.408924,0.0134,129.234,0.018,11.6257,10.1239,-0.0169,0.190465,-545.1844997406006,nan,-540.0,0.18644124654009783,True,461,0
279503198,L17323933366308,279503198,J003959.36+403147.4,2014-12-12,57004,57003,M31011N40M1,3,198,9.9973536,40.529856,3.799999952316284,18.899999618530273,14.609999656677246,21.729999542236328,14.579999923706055,STAR,F0,-0.0017709099920466542,2.128000051015988e-05,156630099973956394,18.508100509643555,18.59440040588379,18.744300842285156,18.765300750732422,18.77750015258789,381127254589411968,18.54034423828125,Obj,0,0.0,9.9973536,40.529856,0,0,9.99734758644,40.52982392932,0.0029098999220877886,0.002419099910184741,83.58000183105469,381127254589411968,9.99734900531,0.1706,40.52982363108,0.1282,-0.1644,0.2046,-0.8034,0.252,0.243,0.176,-0.067,0.148,312,1.4766,363.26,0.49,1.429,95,1.6842,0.0414,19,1.059,False,722.098,1.35476,18.540876,498.013,11.415,18.595442,339.871,18.419611,1.16,0.175831,,,0,,,156630099973956394,,,653009120,0.003427,0.025042,0.029927,18.540344,0.003426,722.452,-0.001,2.9042,2.4258,0.0412,0.116621,-549.7758197784424,nan,-550.0,0.21193343608892187,True,648,0
279503226,L17324016682126,403226,J003728.14+401946.4,2014-12-12,57004,57003,M31011N40M1,3,226,9.36725,40.329583,14.369999885559082,68.05999755859375,45.72999954223633,44.95000076293945,36.290000915527344,STAR,A2,-0.00023431000590790063,1.0069999916595407e-05,156390093667796911,-999.0,-999.0,-999.0,-999.0,-999.0,380755039838585984,17.787643432617188,Obj,0,0.0,9.36725,40.329583,16,0,9.36721685784,40.32954996716,0.002081899903714657,0.0016177999787032604,42.290000915527344,380755039838585984,9.36721694376,0.0922,40.32955014625,0.0875,0.1441,0.1197,1.2038,0.043,0.015,0.112,0.04,0.115,310,0.4076,329.76,0.034,0.01674,31,,,18,1.015,False,1445.07,2.07595,17.787643,990.609,12.0807,17.848785,666.867,17.687798,1.147,0.160988,,,0,,,156390093672176094,,,652008446,0.003166,0.013532,0.015221,17.787643,0.003166,1445.07,-0.014,1.8425,1.8859,0.246,0.149715,-42.3150634765625,nan,-40.0,0.6775571777048677,True,96,0
279504028,L17324413965925,279504028,J004301.42+410313.2,2014-12-12,57004,57003,M31011N40M1,4,28,10.755917,41.053694,3.890000104904175,19.829999923706055,27.950000762939453,39.68000030517578,28.549999237060547,STAR,F5,-0.000987050007097423,3.3560001611476764e-05,157260107566365615,-999.0,-999.0,-999.0,-999.0,16.60650062561035,369249166049898496,18.542646408081055,Obj,0,0.0,10.755917,41.053694,0,0,10.7558881051,41.05368201758,0.0027471999637782574,0.0021734999027103186,90.83999633789062,369249166049898496,10.75588839228,0.14,41.05368151289,0.1073,-0.1925,0.1684,-1.143,0.124,0.049,0.168,-0.114,0.134,339,-0.2138,336.88,0.0,0.0,95,1.4901,0.0361,20,0.991,False,723.405,1.24743,18.538912,350.304,10.6005,18.97743,460.765,18.089197,1.121,0.888233,,,0,,,157260107558995055,,,656010550,0.003331,0.032974,0.033616,18.542641,0.003335,720.925,-0.086,2.7471,2.1736,-0.0069,0.089521,-338.5557460784912,nan,-350.0,0.1995415458794824,True,315,0
279504048,L17324419148989,279504048,J004341.44+410727.5,2014-12-12,57004,57003,M31011N40M1,4,48,10.922708,41.124306,3.0999999046325684,13.579999923706055,18.93000030517578,24.270000457763672,17.440000534057617,STAR,F5,-0.0008518699905835092,2.9709999580518343e-05,157350109225880508,-999.0,-999.0,-999.0,-999.0,19.895099639892578,369252116692844672,19.05661392211914,Obj,0,0.0,10.922708,41.124306,0,0,10.92271242083,41.12427597403,0.004716100171208382,0.0032560001127421856,97.44999694824219,369252116692844672,10.92271121674,0.2559,41.12427492041,0.1766,0.1218,0.2845,0.428,0.313,-0.204,0.283,-0.237,0.2,309,0.2413,318.84,0.0,0.0,95,1.5703,0.0536,17,1.009,False,449.064,1.1558,19.056597,285.991,10.4729,19.19766,215.803,18.91275,1.117,0.28491,,,0,,,157340109227129762,,,,0.003924,0.039857,0.045632,19.056613,0.003924,449.057,-0.049,4.6953,3.286,-0.097,0.108756,-316.033447265625,nan,-320.0,0.19234603418254276,True,389,0
279504049,L17324414390554,279504049,J004350.68+410334.0,2014-12-12,57004,57003,M31011N40M1,4,49,10.961208,41.059472,8.300000190734863,41.16999816894531,54.06999969482422,70.69000244140625,52.61000061035156,STAR,G4,-0.000208144003408961,0.00012341869296506047,157270109617741362,-999.0,-999.0,-999.0,-999.0,17.959800720214844,369239923286134656,17.780315399169922,Obj,0,0.0,10.961208,41.059472,0,1,10.96126138634,41.05942075213,0.003420500084757805,0.002556100022047758,86.13999938964844,369239918987951232,10.96126143485,0.1734,41.05942048297,0.1322,0.1863,0.1958,0.9514,0.061,0.008,0.208,-0.061,0.157,320,1.8225,384.63,0.69,2.458,95,1.7243,0.0447,20,1.073,False,665.884,1.49026,18.62887,,,,,,,,,,0,,,157270109612641973,,,,0.003674,,,18.62887,0.003674,665.884,,3.4171,2.5607,0.0396,0.234603,-57.54364013671875,nan,-60.0,0.4872448458226704,True,12,0
279504165,L17324669615510,279504165,J004258.98+403908.7,2014-12-12,57004,57003,M31011N40M1,4,165,10.74575,40.652418,1.3799999952316284,7.360000133514404,11.460000038146973,12.710000038146973,9.020000457763672,STAR,G0,-0.001092790043912828,5.080000119050965e-05,156780107453553956,-999.0,-999.0,21.955699920654297,-999.0,-999.0,369134778192673280,20.14132308959961,Obj,0,0.0,10.74575,40.652418,0,0,10.74576582697,40.65233680465,0.010129700414836407,0.007021999917924404,95.52999877929688,369134778192673280,10.74576694698,0.5009,40.65233785445,0.3417,-0.1849,0.5626,-0.3287,0.304,0.191,0.629,0.236,0.435,312,2.0208,383.15,1.624,1.701,31,,,19,1.082,False,165.355,0.976229,20.141323,108.112,14.8068,20.253857,126.166,19.495543,1.417,0.758314,,,0,,,156780107457943495,1237659930535200277,,,0.006977,0.148726,0.114628,20.141323,0.006977,165.355,0.22,10.1052,7.0572,-0.0717,0.295482,-215.0973663330078,nan,-220.0,0.14268605433574502,True,586,0
279504227,L17324487975726,279504227,J004713.90+403630.2,2014-12-12,57004,57003,M31011N40M1,4,227,11.807924,40.608409,5.639999866485596,27.100000381469727,29.100000381469727,36.02000045776367,23.68000030517578,STAR,F4,-0.00020617600239347667,0.0001678827975410968,156730118079220703,17.30190086364746,17.03569984436035,16.94420051574707,16.919700622558594,16.934900283813477,368999675694882304,17.024404525756836,Obj,0,0.0,11.807924,40.608409,64,1,11.8078986822,40.60840173849,0.0013345000334084034,0.001018499955534935,87.12999725341797,368999675694882304,11.80789915326,0.0635,40.60840079774,0.0501,0.1805,0.0776,2.325,0.226,0.08,0.082,-0.212,0.062,316,1.6142,366.61,0.205,1.468,31,,,19,1.064,False,2918.67,2.10704,17.024405,1657.19,12.8698,17.290112,1832.6,16.590229,1.196,0.699883,,,0,,,156730118079220703,1237659934293557533,,654011472,0.002865,0.008882,0.006953,17.024405,0.002865,2918.67,0.004,1.3338,1.0195,0.0273,0.073968,-70.8838119506836,nan,-70.0,0.4416572238107569,True,132,0
279505027,G17324708928208,368834955109760896,J004301.53+393957.5,2014-12-12,57004,57003,M31011N40M1,5,27,10.756415,39.665996,0.5600000023841858,2.630000114440918,2.9200000762939453,2.7300000190734863,0.7599999904632568,QSO,Non,2.240000009536743,-9999.0,155590107564199810,19.5851993560791,19.431400299072266,19.36079978942871,19.195600509643555,19.13089942932129,368834955109760896,19.319766998291016,Obj,0,0.0,10.756415,39.665996,0,0,10.75642138448,39.66595844702,0.00458130007609725,0.0034046999644488096,82.27999877929688,368834955109760896,10.75642212308,0.2164,39.66595938769,0.1698,-0.1452,0.28,-0.5183,0.247,0.128,0.281,0.212,0.211,347,-0.978,333.41,0.0,0.0,31,,,19,0.962,False,352.403,1.33319,19.319767,207.937,5.65083,19.54371,208.396,18.95067,1.181,0.59304,,,0,,,155590107564199810,1237659929998000735,,,0.004946,0.029637,0.044814,19.319767,0.004946,352.403,-0.003,4.5628,3.4295,0.0799,0.136344,525.7232666015625,nan,500.0,0.09713440789312079,True,495,0
279505057,G17324741255737,369033971010728320,J004146.97+394817.0,2014-12-12,57004,57003,M31011N40M1,5,57,10.445715,39.804735,2.2699999809265137,10.479999542236328,12.5600004196167,11.479999542236328,5.599999904632568,STAR,F5,-0.001509940018877387,2.4920000214478932e-05,155760104459556614,-999.0,-999.0,-999.0,17.254499435424805,-999.0,369033971010728320,18.36549186706543,Obj,0,0.0,10.445715,39.804735,0,0,10.44570097123,39.80473362003,0.0022048999089747667,0.0018387000309303403,80.88999938964844,369033971010728320,10.44569973233,0.1131,39.80473496938,0.0979,-0.0346,0.1456,-0.2376,0.372,-0.214,0.135,0.304,0.113,332,-1.072,313.01,0.0,0.0,31,,,19,0.957,False,848.691,1.67945,18.365492,502.275,10.2162,18.58619,477.167,18.051218,1.154,0.534971,,,0,,,155760104456806341,1237659934829838801,,650009114,0.003494,0.022259,0.024148,18.365492,0.003494,848.691,-0.027,2.1964,1.8487,0.057,0.039115,-494.9240379333496,nan,-490.0,0.440295136189939,True,548,0
279505072,G17324713492261,369027094765980032,J004233.10+394727.1,2014-12-12,57004,57003,M31011N40M1,5,72,10.637954,39.790874,0.8299999833106995,3.2799999713897705,5.389999866485596,7.369999885559082,4.460000038146973,QSO,Non,0.27943500876426697,-9999.0,155740106375369712,20.997699737548828,-999.0,-999.0,-999.0,-999.0,369027094765980032,20.302921295166016,Obj,0,0.0,10.637954,39.790874,0,0,10.63794228718,39.79083496307,0.01091460045427084,0.008097999729216099,79.33999633789062,369027094765980032,10.63794175932,0.487,39.79083693918,0.3901,-0.1899,0.6364,-0.2984,0.454,-0.091,0.668,0.445,0.506,311,2.2714,381.14,1.767,1.902,95,1.4791,0.1318,18,1.092,False,142.862,1.31658,20.300072,132.404,8.44513,20.033792,211.741,18.933382,2.409,1.100411,,,0,,,155740106379729664,1237659929998066099,,,0.010378,0.069308,0.043566,20.302914,0.010404,142.489,1.182,10.8302,8.2105,0.1095,0.144219,287.46400451660156,nan,290.0,0.09684046139451472,True,104,0
279505164,G17324789246633,368837703888909952,J004331.98+394825.7,2014-12-12,57004,57003,M31011N40M1,5,164,10.88328,39.807147,2.809999942779541,7.75,8.529999732971191,10.15999984741211,5.690000057220459,QSO,Non,1.7196199893951416,0.0001949599973158911,155760108834289598,-999.0,-999.0,22.04680061340332,-999.0,-999.0,368837703888909952,18.831323623657227,Obj,0,0.0,10.88328,39.807147,0,0,10.88327640443,39.80711461952,0.003180600004270673,0.002379799960181117,89.5199966430664,368837703888909952,10.883275296,0.1604,39.8071147233,0.1186,0.1503,0.1917,0.784,0.193,-0.192,0.195,0.023,0.146,350,0.454,373.52,0.0,0.0,31,,,19,1.016,False,552.608,1.67378,18.831324,320.051,9.84503,19.075493,349.551,18.389118,1.212,0.686375,,,0,,,155760108832669195,1237659929998066036,,650009527,0.00429,0.033514,0.028731,18.831324,0.00429,552.608,0.021,3.1805,2.3798,0.0049,0.116993,-833.3773384094238,nan,-840.0,0.1808467916707361,True,538,0
279505187,G17323840227986,368721915865150336,J003856.30+395549.3,2014-12-12,57004,57003,M31011N40M1,5,187,9.7346249,39.930362,0.4000000059604645,1.899999976158142,2.680000066757202,3.2200000286102295,2.140000104904175,STAR,G5,-0.0017805499956011772,8.550000347895548e-05,155910097342406904,-999.0,-999.0,-999.0,-999.0,-999.0,368721915865150336,20.538732528686523,Obj,0,0.0,9.7346249,39.930362,0,0,9.73460596819,39.93034908977,0.014538699761033058,0.010444100014865398,40.900001525878906,368721915865150336,9.73460645349,0.5613,39.93035104348,0.5164,1.1207,0.7065,1.5863,0.447,0.084,0.76,0.44,0.795,258,-0.6441,253.34,0.0,0.0,95,1.5229,0.1676,16,0.97,False,115.073,1.05488,20.534931,84.6114,7.83271,20.51997,105.026,19.694653,1.648,0.825317,,,0,,,155910097345587145,,,,0.010327,0.100548,0.080478,20.538729,0.010361,114.671,0.446,12.3669,12.9428,0.3163,0.069939,-493.88599395751953,nan,-500.0,0.10332857326424821,True,491,0
279505191,G17323840597824,368721396174165248,J003848.12+395232.7,2014-12-12,57004,57003,M31011N40M1,5,191,9.7005,39.87575,2.9600000381469727,9.100000381469727,9.380000114440918,7.489999771118164,4.590000152587891,STAR,F0,-0.0014377400511875749,1.8279999494552612e-05,155850097010881654,-999.0,-999.0,20.649799346923828,-999.0,-999.0,368721396174165248,18.674781799316406,Obj,0,0.0,9.7005,39.87575,64,0,9.70048744341,39.87573997121,0.002827899996191263,0.0023064000997692347,67.7300033569336,368721396174165248,9.700486805,0.1394,39.87573949656,0.1168,-0.1544,0.1781,-0.8667,0.153,-0.11,0.17,-0.107,0.146,344,0.01,353.94,0.0,0.0,31,,,20,0.999,False,638.313,1.0143,18.674782,445.365,12.5044,18.716751,288.424,18.597818,1.15,0.118933,,,0,,,155850097004901482,1237659935366581106,,650008464,0.003251,0.030611,0.037391,18.674782,0.003251,638.313,-0.009,2.759,2.3883,0.1425,0.050069,-458.9819755554199,nan,-460.0,0.3793085980079754,True,88,0
279505194,G17324738751520,368710061756016896,J004018.52+395356.0,2014-12-12,57004,57003,M31011N40M1,5,194,10.077195,39.898906,1.4500000476837158,4.429999828338623,6.110000133514404,6.75,4.28000020980835,QSO,Non,0.2820360064506531,-9999.0,155870100771139378,19.765100479125977,19.519100189208984,19.42329978942871,19.000600814819336,19.24220085144043,368710061756016896,19.760128021240234,Obj,0,0.0,10.077195,39.898906,128,0,10.07712531266,39.89895570007,0.006940599996596575,0.005570599809288979,64.41000366210938,368710061756016896,10.07712455222,0.367,39.89895548129,0.3227,0.7109,0.4795,1.4824,0.14,-0.131,0.407,-0.049,0.353,314,-0.0994,317.94,0.0,0.0,95,1.6443,0.0945,17,0.995,False,235.73,1.7033,19.75633,190.408,9.25096,19.639328,238.387,18.804688,1.819,0.834641,,,0,,,155870100771139378,1237659930534806403,,,0.008315,0.052824,0.041737,19.760124,0.008341,234.908,0.617,6.7062,5.8506,0.1702,0.262784,514.7173881530762,nan,500.0,0.10764423328186006,True,377,0
279505203,G17324163369683,368630171069116672,J004059.03+391512.3,2014-12-12,57004,57003,M31011N40M1,5,203,10.245962,39.253441,1.6200000047683716,6.900000095367432,12.449999809265137,12.130000114440918,5.019999980926514,QSO,Non,1.102810025215149,-9999.0,155100102465675190,20.81730079650879,-999.0,20.578800201416016,-999.0,-999.0,368630171069116672,17.811298370361328,Obj,0,0.0,10.245962,39.253441,0,0,10.24596251041,39.2534222781,0.0018097000429406762,0.001294699963182211,84.51000213623047,368630171069116672,10.24596257194,0.1042,39.25342317354,0.0688,0.134,0.1102,1.2156,0.202,0.011,0.108,0.201,0.079,350,0.7681,380.0,0.0,0.0,31,,,18,1.028,False,1413.93,5.03504,17.811298,765.794,15.8388,18.128262,899.956,17.362343,1.178,0.765919,,,0,,,155100102459234731,1237659929997803532,,647008793,0.004748,0.022629,0.021803,17.811298,0.004748,1413.93,-0.019,1.8057,1.3003,0.0649,0.067414,-866.9441442489624,nan,-870.0,0.13700051032728416,True,377,0
279505226,G17324746172469,368655120534428032,J004045.79+393648.7,2014-12-12,57004,57003,M31011N40M1,5,226,10.190793,39.613535,3.1700000762939453,10.479999542236328,16.850000381469727,22.459999084472656,11.770000457763672,QSO,Non,0.13161900639533997,-9999.0,155530101904777170,20.48240089416504,-999.0,-999.0,-999.0,-999.0,368655120534428032,18.669214248657227,Obj,0,0.0,10.190793,39.613535,0,0,10.19078950959,39.61353853704,0.003049100050702691,0.002604000037536025,56.150001525878906,368655120534428032,10.1907880587,0.1425,39.61353938804,0.1244,0.1616,0.201,0.8042,0.316,-0.251,0.182,0.191,0.17,370,1.8988,431.05,0.472,1.149,95,1.5431,0.0446,20,1.07,False,643.086,9.47484,18.666693,567.939,23.8866,18.452787,949.12,17.304592,2.359,1.148195,,,0,,,155530101907986871,1237659934829772998,,649008866,0.016232,0.045749,0.028814,18.669207,0.016269,641.599,1.128,2.9183,2.7498,0.145,0.015995,-777.0468978881836,nan,-790.0,0.1179724942329419,True,389,0
279506239,G17325816709662,368146458966586368,J005125.56+395007.3,2014-12-12,57004,57003,M31011N40M1,6,239,12.856533,39.835381,0.3100000023841858,3.259999990463257,3.559999942779541,4.949999809265137,2.490000009536743,QSO,Non,2.34089994430542,0.0005204600165598094,155800128565713003,18.957799911499023,18.73040008544922,18.6653995513916,18.40570068359375,18.262699127197266,368146458966586368,18.867341995239258,Obj,0,0.0,12.856533,39.835381,0,0,12.85652477281,39.83538034285,0.0027948999777436256,0.0024800999090075493,80.4800033569336,368146458966586368,12.85652590868,0.1599,39.83537927571,0.1185,0.1313,0.211,0.6226,0.31,0.196,0.17,-0.24,0.153,396,-0.6529,389.43,0.0,0.0,31,,,20,0.976,False,534.577,1.4287,18.867342,294.486,7.00874,19.165882,354.974,18.372404,1.215,0.793478,,,0,,,155800128565713003,1237676441464275102,,650011303,0.004001,0.025991,0.02266,18.867342,0.004001,534.577,0.016,2.7867,2.4893,0.039,0.022866,635.0191116333008,nan,500.0,0.07135260561576297,True,502,0
279508007,G17324892769322,368927966921407616,J004852.68+400916.9,2014-12-12,57004,57003,M31011N40M1,8,7,12.219506,40.154709,0.5299999713897705,3.7799999713897705,4.440000057220459,7.5,3.7200000286102295,QSO,Non,0.43607500195503235,8.232999971369281e-05,156180122200535809,-999.0,-999.0,-999.0,20.386699676513672,-999.0,368927966921407616,19.446226119995117,Obj,0,0.0,12.219506,40.154709,0,0,12.2194851292,40.15472227252,0.005293400026857853,0.004076200071722269,86.69000244140625,368927966921407616,12.21948531172,0.2638,40.15472038142,0.2185,-0.1194,0.342,-0.3492,0.427,0.031,0.326,-0.425,0.25,383,3.5378,499.11,1.258,3.062,95,1.5478,0.0702,20,1.131,False,314.559,1.63068,19.443113,245.634,9.86779,19.36282,376.962,18.307152,1.979,1.055668,,,0,,,156180122194956280,1237673075282281179,,651011215,0.006267,0.043706,0.026902,19.446221,0.006281,313.66,0.757,5.2898,4.0809,0.0305,0.074705,-1041.0124778747559,nan,-1000.0,0.08653809502848585,True,37,0
279508085,G17325029303400,374184319696082560,J005220.92+403046.8,2014-12-12,57004,57003,M31011N40M1,8,85,13.087194,40.513011,1.2200000286102295,2.859999895095825,5.039999961853027,6.739999771118164,4.949999809265137,QSO,Non,1.5066699981689453,0.0003309900057502091,156610130870045738,-999.0,-999.0,21.669099807739258,-999.0,-999.0,374184319696082560,19.017765045166016,Obj,0,0.0,13.087194,40.513011,128,0,13.08715535266,40.51302428195,0.003473500022664666,0.003023100085556507,74.66000366210938,374184319696082560,13.0871574795,0.1934,40.51302455907,0.1372,0.0449,0.2548,0.1762,0.369,0.364,0.212,0.062,0.188,321,0.093,333.44,0.0,0.0,31,,,19,1.003,False,465.416,2.11255,19.017765,262.208,7.74686,19.29193,283.701,18.615744,1.173,0.676186,,,0,,,156610130871946263,1237673074745737753,,653012250,0.005646,0.032199,0.031961,19.017765,0.005646,465.416,-0.018,3.4439,3.0568,0.0709,0.11608,-100.26565551757812,nan,-100.0,0.0769871226121452,True,29,0
